date,production_line,shift,shift_name,vehicle_model,planned_production_time_min,downtime_min,actual_production_time_min,expected_units,actual_units,good_units,defect_count,rework_count,scrap_count,target_cycle_time_min,actual_cycle_time_min,availability_pct,performance_pct,quality_pct,oee_score,primary_downtime_cause,operators_count,line_speed_units_per_hour
2025-12-09,Line_A,1,Morning,Peugeot_208,480,10.57,469.43,192,187,184,3,2,1,2.5,2.51,97.8,97.4,98.4,93.72,Setup_Changeover,12,23.9
2025-12-09,Line_A,2,Afternoon,Peugeot_208,480,45.77,434.23,192,172,171,1,0,1,2.5,2.52,90.46,89.58,99.42,80.57,Material_Shortage,9,23.77
2025-12-09,Line_A,3,Night,Peugeot_208,480,94.07,385.93,192,153,139,14,9,5,2.5,2.52,80.4,79.69,90.85,58.21,Setup_Changeover,10,23.79
2025-12-09,Line_B,1,Morning,Peugeot_308,480,14.06,465.94,160,139,126,13,9,4,3.0,3.35,97.07,86.88,90.65,76.44,Material_Shortage,11,17.9
2025-12-09,Line_B,2,Afternoon,Peugeot_308,480,20.59,459.41,160,131,130,1,0,1,3.0,3.51,95.71,81.88,99.24,77.76,Maintenance_Preventive,9,17.11
2025-12-09,Line_B,3,Night,Peugeot_308,480,98.48,381.52,160,127,125,2,1,1,3.0,3.0,79.48,79.38,98.43,62.1,Maintenance_Preventive,12,19.97
2025-12-09,Line_C,1,Morning,Citroen_C3,480,51.98,428.02,171,152,147,5,3,2,2.8,2.82,89.17,88.89,96.71,76.66,Material_Shortage,12,21.31
2025-12-09,Line_C,2,Afternoon,Citroen_C3,480,30.3,449.7,171,156,150,6,4,2,2.8,2.88,93.69,91.23,96.15,82.18,Quality_Issue,10,20.81
2025-12-09,Line_C,3,Night,Citroen_C3,480,44.4,435.6,171,147,144,3,2,1,2.8,2.96,90.75,85.96,97.96,76.42,Maintenance_Preventive,10,20.25
2025-12-09,Line_D,1,Morning,Opel_Corsa,480,23.54,456.46,184,169,166,3,2,1,2.6,2.7,95.1,91.85,98.22,85.79,Equipment_Failure,10,22.21
2025-12-09,Line_D,2,Afternoon,Opel_Corsa,480,23.17,456.83,184,150,148,2,1,1,2.6,3.05,95.17,81.52,98.67,76.55,Operator_Absence,10,19.7
2025-12-09,Line_D,3,Night,Opel_Corsa,480,33.97,446.03,184,171,166,5,3,2,2.6,2.61,92.92,92.93,97.08,83.83,Setup_Changeover,11,23.0
2025-12-09,Line_E,1,Morning,Fiat_500,480,24.82,455.18,200,183,179,4,2,2,2.4,2.49,94.83,91.5,97.81,84.87,Setup_Changeover,9,24.12
2025-12-09,Line_E,2,Afternoon,Fiat_500,480,10.5,469.5,200,195,191,4,2,2,2.4,2.41,97.81,97.5,97.95,93.41,Maintenance_Preventive,11,24.92
2025-12-09,Line_E,3,Night,Fiat_500,480,23.69,456.31,200,180,175,5,3,2,2.4,2.54,95.06,90.0,97.22,83.18,Quality_Issue,10,23.67
2025-12-10,Line_A,1,Morning,Peugeot_208,480,53.58,426.42,192,159,146,13,9,4,2.5,2.68,88.84,82.81,91.82,67.55,Setup_Changeover,11,22.37
2025-12-10,Line_A,2,Afternoon,Peugeot_208,480,43.44,436.56,192,168,166,2,1,1,2.5,2.6,90.95,87.5,98.81,78.63,Setup_Changeover,10,23.09
2025-12-10,Line_A,3,Night,Peugeot_208,480,8.04,471.96,192,171,164,7,4,3,2.5,2.76,98.32,89.06,95.91,83.99,Quality_Issue,8,21.74
2025-12-10,Line_B,1,Morning,Peugeot_308,480,0.45,479.55,160,149,146,3,2,1,3.0,3.22,99.91,93.12,97.99,91.16,Equipment_Failure,10,18.64
2025-12-10,Line_B,2,Afternoon,Peugeot_308,480,34.29,445.71,160,138,135,3,2,1,3.0,3.23,92.86,86.25,97.83,78.35,Operator_Absence,10,18.58
2025-12-10,Line_B,3,Night,Peugeot_308,480,22.38,457.62,160,147,146,1,0,1,3.0,3.11,95.34,91.88,99.32,87.0,Quality_Issue,11,19.27
2025-12-10,Line_C,1,Morning,Citroen_C3,480,19.05,460.95,171,164,160,4,2,2,2.8,2.81,96.03,95.91,97.56,89.85,Operator_Absence,10,21.35
2025-12-10,Line_C,2,Afternoon,Citroen_C3,480,34.04,445.96,171,138,127,11,7,4,2.8,3.23,92.91,80.7,92.03,69.0,Setup_Changeover,9,18.57
2025-12-10,Line_C,3,Night,Citroen_C3,480,11.83,468.17,171,158,143,15,10,5,2.8,2.96,97.54,92.4,90.51,81.56,Equipment_Failure,8,20.25
2025-12-10,Line_D,1,Morning,Opel_Corsa,480,53.54,426.46,184,156,155,1,0,1,2.6,2.73,88.85,84.78,99.36,74.84,Quality_Issue,12,21.95
2025-12-10,Line_D,2,Afternoon,Opel_Corsa,480,44.03,435.97,184,167,160,7,4,3,2.6,2.61,90.83,90.76,95.81,78.98,Material_Shortage,12,22.98
2025-12-10,Line_D,3,Night,Opel_Corsa,480,98.1,381.9,184,146,141,5,3,2,2.6,2.62,79.56,79.35,96.58,60.97,Maintenance_Preventive,8,22.94
2025-12-10,Line_E,1,Morning,Fiat_500,480,7.8,472.2,200,168,165,3,2,1,2.4,2.81,98.38,84.0,98.21,81.16,Operator_Absence,11,21.35
2025-12-10,Line_E,2,Afternoon,Fiat_500,480,47.66,432.34000000000003,200,169,166,3,2,1,2.4,2.56,90.07,84.5,98.22,74.76,Operator_Absence,10,23.45
2025-12-10,Line_E,3,Night,Fiat_500,480,3.81,476.19,200,175,175,0,0,0,2.4,2.72,99.21,87.5,100.0,86.81,Operator_Absence,11,22.05
2025-12-11,Line_A,1,Morning,Peugeot_208,480,56.32,423.68,192,157,151,6,4,2,2.5,2.7,88.27,81.77,96.18,69.42,Setup_Changeover,9,22.23
2025-12-11,Line_A,2,Afternoon,Peugeot_208,480,46.81,433.19,192,163,154,9,6,3,2.5,2.66,90.25,84.9,94.48,72.39,Setup_Changeover,8,22.58
2025-12-11,Line_A,3,Night,Peugeot_208,480,8.52,471.48,192,169,167,2,1,1,2.5,2.79,98.23,88.02,98.82,85.44,Material_Shortage,11,21.51
2025-12-11,Line_B,1,Morning,Peugeot_308,480,13.51,466.49,160,150,145,5,3,2,3.0,3.11,97.19,93.75,96.67,88.07,Setup_Changeover,8,19.29
2025-12-11,Line_B,2,Afternoon,Peugeot_308,480,42.02,437.98,160,139,139,0,0,0,3.0,3.15,91.25,86.88,100.0,79.27,Maintenance_Preventive,12,19.04
2025-12-11,Line_B,3,Night,Peugeot_308,480,36.14,443.86,160,137,132,5,3,2,3.0,3.24,92.47,85.62,96.35,76.29,Maintenance_Preventive,11,18.52
2025-12-11,Line_C,1,Morning,Citroen_C3,480,22.98,457.02,171,148,138,10,7,3,2.8,3.09,95.21,86.55,93.24,76.84,Equipment_Failure,10,19.43
2025-12-11,Line_C,2,Afternoon,Citroen_C3,480,3.9,476.1,171,170,157,13,9,4,2.8,2.8,99.19,99.42,92.35,91.07,Operator_Absence,12,21.42
2025-12-11,Line_C,3,Night,Citroen_C3,480,19.29,460.71,171,139,135,4,2,2,2.8,3.31,95.98,81.29,97.12,75.77,Equipment_Failure,12,18.1
2025-12-11,Line_D,1,Morning,Opel_Corsa,480,55.7,424.3,184,138,133,5,3,2,2.6,3.07,88.4,75.0,96.38,63.89,Operator_Absence,9,19.51
2025-12-11,Line_D,2,Afternoon,Opel_Corsa,480,29.82,450.18,184,167,159,8,5,3,2.6,2.7,93.79,90.76,95.21,81.04,Equipment_Failure,8,22.26
2025-12-11,Line_D,3,Night,Opel_Corsa,480,58.33,421.67,184,162,152,10,7,3,2.6,2.6,87.85,88.04,93.83,72.57,Equipment_Failure,12,23.05
2025-12-11,Line_E,1,Morning,Fiat_500,480,91.61,388.39,200,148,143,5,3,2,2.4,2.62,80.91,74.0,96.62,57.85,Equipment_Failure,10,22.86
2025-12-11,Line_E,2,Afternoon,Fiat_500,480,3.79,476.21,200,183,172,11,7,4,2.4,2.6,99.21,91.5,93.99,85.32,Setup_Changeover,10,23.06
2025-12-11,Line_E,3,Night,Fiat_500,480,118.75,361.25,200,144,137,7,4,3,2.4,2.51,75.26,72.0,95.14,51.55,Maintenance_Preventive,11,23.92
2025-12-12,Line_A,1,Morning,Peugeot_208,480,17.09,462.91,192,185,178,7,4,3,2.5,2.5,96.44,96.35,96.22,89.41,Equipment_Failure,9,23.98
2025-12-12,Line_A,2,Afternoon,Peugeot_208,480,18.44,461.56,192,167,165,2,1,1,2.5,2.76,96.16,86.98,98.8,82.64,Material_Shortage,8,21.71
2025-12-12,Line_A,3,Night,Peugeot_208,480,55.61,424.39,192,169,153,16,11,5,2.5,2.51,88.41,88.02,90.53,70.46,Operator_Absence,10,23.89
2025-12-12,Line_B,1,Morning,Peugeot_308,480,45.25,434.75,160,141,133,8,5,3,3.0,3.08,90.57,88.12,94.33,75.29,Quality_Issue,10,19.46
2025-12-12,Line_B,2,Afternoon,Peugeot_308,480,14.61,465.39,160,136,127,9,6,3,3.0,3.42,96.96,85.0,93.38,76.96,Setup_Changeover,11,17.53
2025-12-12,Line_B,3,Night,Peugeot_308,480,2.6,477.4,160,159,146,13,9,4,3.0,3.0,99.46,99.38,91.82,90.76,Material_Shortage,9,19.98
2025-12-12,Line_C,1,Morning,Citroen_C3,480,18.43,461.57,171,164,156,8,5,3,2.8,2.81,96.16,95.91,95.12,87.73,Setup_Changeover,11,21.32
2025-12-12,Line_C,2,Afternoon,Citroen_C3,480,1.91,478.09,171,157,150,7,4,3,2.8,3.05,99.6,91.81,95.54,87.37,Setup_Changeover,9,19.7
2025-12-12,Line_C,3,Night,Citroen_C3,480,6.93,473.07,171,158,143,15,10,5,2.8,2.99,98.56,92.4,90.51,82.42,Operator_Absence,12,20.04
2025-12-12,Line_D,1,Morning,Opel_Corsa,480,31.03,448.97,184,159,156,3,2,1,2.6,2.82,93.54,86.41,98.11,79.3,Setup_Changeover,8,21.25
2025-12-12,Line_D,2,Afternoon,Opel_Corsa,480,16.94,463.06,184,170,166,4,2,2,2.6,2.72,96.47,92.39,97.65,87.03,Material_Shortage,9,22.03
2025-12-12,Line_D,3,Night,Opel_Corsa,480,10.81,469.19,184,180,162,18,12,6,2.6,2.61,97.75,97.83,90.0,86.06,Maintenance_Preventive,12,23.02
2025-12-12,Line_E,1,Morning,Fiat_500,480,39.29,440.71,200,177,175,2,1,1,2.4,2.49,91.81,88.5,98.87,80.34,Maintenance_Preventive,8,24.1
2025-12-12,Line_E,2,Afternoon,Fiat_500,480,33.28,446.72,200,179,168,11,7,4,2.4,2.5,93.07,89.5,93.85,78.18,Quality_Issue,9,24.04
2025-12-12,Line_E,3,Night,Fiat_500,480,65.55,414.45,200,169,158,11,7,4,2.4,2.45,86.34,84.5,93.49,68.21,Quality_Issue,9,24.47
2025-12-15,Line_A,1,Morning,Peugeot_208,480,71.02,408.98,192,145,139,6,4,2,2.5,2.82,85.2,75.52,95.86,61.68,Maintenance_Preventive,10,21.27
2025-12-15,Line_A,2,Afternoon,Peugeot_208,480,19.81,460.19,192,170,167,3,2,1,2.5,2.71,95.87,88.54,98.24,83.39,Maintenance_Preventive,12,22.16
2025-12-15,Line_A,3,Night,Peugeot_208,480,46.05,433.95,192,159,156,3,2,1,2.5,2.73,90.41,82.81,98.11,73.46,Setup_Changeover,10,21.98
2025-12-15,Line_B,1,Morning,Peugeot_308,480,44.36,435.64,160,139,135,4,2,2,3.0,3.13,90.76,86.88,97.12,76.58,Maintenance_Preventive,9,19.14
2025-12-15,Line_B,2,Afternoon,Peugeot_308,480,8.27,471.73,160,147,141,6,4,2,3.0,3.21,98.28,91.88,95.92,86.61,Quality_Issue,10,18.7
2025-12-15,Line_B,3,Night,Peugeot_308,480,21.12,458.88,160,144,134,10,7,3,3.0,3.19,95.6,90.0,93.06,80.06,Maintenance_Preventive,8,18.83
2025-12-15,Line_C,1,Morning,Citroen_C3,480,61.91,418.09000000000003,171,140,138,2,1,1,2.8,2.99,87.1,81.87,98.57,70.29,Operator_Absence,8,20.09
2025-12-15,Line_C,2,Afternoon,Citroen_C3,480,44.43,435.57,171,155,154,1,0,1,2.8,2.81,90.74,90.64,99.35,81.72,Maintenance_Preventive,8,21.35
2025-12-15,Line_C,3,Night,Citroen_C3,480,86.96,393.04,171,132,129,3,2,1,2.8,2.98,81.88,77.19,97.73,61.77,Material_Shortage,9,20.15
2025-12-15,Line_D,1,Morning,Opel_Corsa,480,41.76,438.24,184,168,158,10,7,3,2.6,2.61,91.3,91.3,94.05,78.4,Quality_Issue,10,23.0
2025-12-15,Line_D,2,Afternoon,Opel_Corsa,480,20.11,459.89,184,166,155,11,7,4,2.6,2.77,95.81,90.22,93.37,80.71,Setup_Changeover,9,21.66
2025-12-15,Line_D,3,Night,Opel_Corsa,480,5.78,474.22,184,174,168,6,4,2,2.6,2.73,98.8,94.57,96.55,90.2,Material_Shortage,8,22.02
2025-12-15,Line_E,1,Morning,Fiat_500,480,28.69,451.31,200,188,180,8,5,3,2.4,2.4,94.02,94.0,95.74,84.62,Maintenance_Preventive,11,24.99
2025-12-15,Line_E,2,Afternoon,Fiat_500,480,7.57,472.43,200,193,191,2,1,1,2.4,2.45,98.42,96.5,98.96,93.99,Quality_Issue,8,24.51
2025-12-15,Line_E,3,Night,Fiat_500,480,47.19,432.81,200,178,174,4,2,2,2.4,2.43,90.17,89.0,97.75,78.45,Operator_Absence,8,24.68
2025-12-16,Line_A,1,Morning,Peugeot_208,480,28.88,451.12,192,179,176,3,2,1,2.5,2.52,93.98,93.23,98.32,86.15,Equipment_Failure,11,23.81
2025-12-16,Line_A,2,Afternoon,Peugeot_208,480,15.08,464.92,192,174,169,5,3,2,2.5,2.67,96.86,90.62,97.13,85.26,Material_Shortage,12,22.46
2025-12-16,Line_A,3,Night,Peugeot_208,480,29.13,450.87,192,169,160,9,6,3,2.5,2.67,93.93,88.02,94.67,78.28,Quality_Issue,8,22.49
2025-12-16,Line_B,1,Morning,Peugeot_308,480,21.53,458.47,160,152,150,2,1,1,3.0,3.02,95.51,95.0,98.68,89.54,Equipment_Failure,12,19.89
2025-12-16,Line_B,2,Afternoon,Peugeot_308,480,21.38,458.62,160,140,136,4,2,2,3.0,3.28,95.55,87.5,97.14,81.21,Maintenance_Preventive,12,18.32
2025-12-16,Line_B,3,Night,Peugeot_308,480,45.45,434.55,160,144,130,14,9,5,3.0,3.02,90.53,90.0,90.28,73.56,Setup_Changeover,12,19.88
2025-12-16,Line_C,1,Morning,Citroen_C3,480,13.32,466.68,171,152,146,6,4,2,2.8,3.07,97.23,88.89,96.05,83.01,Material_Shortage,11,19.54
2025-12-16,Line_C,2,Afternoon,Citroen_C3,480,64.61,415.39,171,137,136,1,0,1,2.8,3.03,86.54,80.12,99.27,68.83,Operator_Absence,8,19.79
2025-12-16,Line_C,3,Night,Citroen_C3,480,96.91,383.09000000000003,171,125,123,2,1,1,2.8,3.06,79.81,73.1,98.4,57.41,Setup_Changeover,11,19.58
2025-12-16,Line_D,1,Morning,Opel_Corsa,480,16.3,463.7,184,162,159,3,2,1,2.6,2.86,96.6,88.04,98.15,83.48,Equipment_Failure,11,20.96
2025-12-16,Line_D,2,Afternoon,Opel_Corsa,480,17.39,462.61,184,177,168,9,6,3,2.6,2.61,96.38,96.2,94.92,88.0,Operator_Absence,8,22.96
2025-12-16,Line_D,3,Night,Opel_Corsa,480,4.22,475.78,184,147,133,14,9,5,2.6,3.24,99.12,79.89,90.48,71.65,Equipment_Failure,11,18.54
2025-12-16,Line_E,1,Morning,Fiat_500,480,22.01,457.99,200,168,164,4,2,2,2.4,2.73,95.41,84.0,97.62,78.24,Setup_Changeover,8,22.01
2025-12-16,Line_E,2,Afternoon,Fiat_500,480,41.25,438.75,200,182,179,3,2,1,2.4,2.41,91.41,91.0,98.35,81.81,Material_Shortage,12,24.89
2025-12-16,Line_E,3,Night,Fiat_500,480,18.48,461.52,200,189,176,13,9,4,2.4,2.44,96.15,94.5,93.12,84.61,Maintenance_Preventive,8,24.57
2025-12-17,Line_A,1,Morning,Peugeot_208,480,13.59,466.41,192,177,176,1,0,1,2.5,2.64,97.17,92.19,99.44,89.07,Maintenance_Preventive,10,22.77
2025-12-17,Line_A,2,Afternoon,Peugeot_208,480,8.85,471.15,192,185,177,8,5,3,2.5,2.55,98.16,96.35,95.68,90.49,Quality_Issue,12,23.56
2025-12-17,Line_A,3,Night,Peugeot_208,480,31.87,448.13,192,165,155,10,7,3,2.5,2.72,93.36,85.94,93.94,75.37,Quality_Issue,10,22.09
2025-12-17,Line_B,1,Morning,Peugeot_308,480,14.38,465.62,160,134,131,3,2,1,3.0,3.47,97.0,83.75,97.76,79.42,Equipment_Failure,12,17.27
2025-12-17,Line_B,2,Afternoon,Peugeot_308,480,48.32,431.68,160,140,134,6,4,2,3.0,3.08,89.93,87.5,95.71,75.32,Quality_Issue,10,19.46
2025-12-17,Line_B,3,Night,Peugeot_308,480,7.71,472.29,160,157,148,9,6,3,3.0,3.01,98.39,98.12,94.27,91.01,Equipment_Failure,12,19.95
2025-12-17,Line_C,1,Morning,Citroen_C3,480,63.34,416.65999999999997,171,137,132,5,3,2,2.8,3.04,86.8,80.12,96.35,67.01,Quality_Issue,11,19.73
2025-12-17,Line_C,2,Afternoon,Citroen_C3,480,17.06,462.94,171,163,147,16,11,5,2.8,2.84,96.45,95.32,90.18,82.91,Setup_Changeover,8,21.13
2025-12-17,Line_C,3,Night,Citroen_C3,480,55.7,424.3,171,144,144,0,0,0,2.8,2.95,88.4,84.21,100.0,74.44,Operator_Absence,12,20.36
2025-12-17,Line_D,1,Morning,Opel_Corsa,480,29.53,450.47,184,173,172,1,0,1,2.6,2.6,93.85,94.02,99.42,87.73,Operator_Absence,9,23.04
2025-12-17,Line_D,2,Afternoon,Opel_Corsa,480,35.73,444.27,184,170,165,5,3,2,2.6,2.61,92.56,92.39,97.06,83.0,Equipment_Failure,11,22.96
2025-12-17,Line_D,3,Night,Opel_Corsa,480,65.97,414.03,184,146,141,5,3,2,2.6,2.84,86.26,79.35,96.58,66.1,Maintenance_Preventive,11,21.16
2025-12-17,Line_E,1,Morning,Fiat_500,480,27.78,452.22,200,168,163,5,3,2,2.4,2.69,94.21,84.0,97.02,76.78,Material_Shortage,11,22.29
2025-12-17,Line_E,2,Afternoon,Fiat_500,480,38.12,441.88,200,171,168,3,2,1,2.4,2.58,92.06,85.5,98.25,77.33,Equipment_Failure,11,23.22
2025-12-17,Line_E,3,Night,Fiat_500,480,18.94,461.06,200,189,174,15,10,5,2.4,2.44,96.05,94.5,92.06,83.57,Operator_Absence,8,24.6
2025-12-18,Line_A,1,Morning,Peugeot_208,480,34.97,445.03,192,178,176,2,1,1,2.5,2.5,92.71,92.71,98.88,84.99,Material_Shortage,11,24.0
2025-12-18,Line_A,2,Afternoon,Peugeot_208,480,29.09,450.91,192,162,158,4,2,2,2.5,2.78,93.94,84.38,97.53,77.3,Material_Shortage,10,21.56
2025-12-18,Line_A,3,Night,Peugeot_208,480,80.1,399.9,192,149,146,3,2,1,2.5,2.68,83.31,77.6,97.99,63.35,Material_Shortage,9,22.36
2025-12-18,Line_B,1,Morning,Peugeot_308,480,4.47,475.53,160,142,141,1,0,1,3.0,3.35,99.07,88.75,99.3,87.3,Operator_Absence,11,17.92
2025-12-18,Line_B,2,Afternoon,Peugeot_308,480,13.32,466.68,160,145,141,4,2,2,3.0,3.22,97.23,90.62,97.24,85.68,Setup_Changeover,8,18.64
2025-12-18,Line_B,3,Night,Peugeot_308,480,47.53,432.47,160,122,119,3,2,1,3.0,3.54,90.1,76.25,97.54,67.01,Setup_Changeover,8,16.93
2025-12-18,Line_C,1,Morning,Citroen_C3,480,11.76,468.24,171,152,150,2,1,1,2.8,3.08,97.55,88.89,98.68,85.57,Equipment_Failure,8,19.48
2025-12-18,Line_C,2,Afternoon,Citroen_C3,480,64.08,415.92,171,138,137,1,0,1,2.8,3.01,86.65,80.7,99.28,69.42,Operator_Absence,10,19.91
2025-12-18,Line_C,3,Night,Citroen_C3,480,24.98,455.02,171,157,142,15,10,5,2.8,2.9,94.8,91.81,90.45,78.72,Maintenance_Preventive,12,20.7
2025-12-18,Line_D,1,Morning,Opel_Corsa,480,25.37,454.63,184,164,156,8,5,3,2.6,2.77,94.71,89.13,95.12,80.3,Setup_Changeover,12,21.64
2025-12-18,Line_D,2,Afternoon,Opel_Corsa,480,57.5,422.5,184,162,151,11,7,4,2.6,2.61,88.02,88.04,93.21,72.23,Quality_Issue,12,23.01
2025-12-18,Line_D,3,Night,Opel_Corsa,480,58.57,421.43,184,159,156,3,2,1,2.6,2.65,87.8,86.41,98.11,74.44,Material_Shortage,8,22.64
2025-12-18,Line_E,1,Morning,Fiat_500,480,30.11,449.89,200,187,178,9,6,3,2.4,2.41,93.73,93.5,95.19,83.42,Equipment_Failure,10,24.94
2025-12-18,Line_E,2,Afternoon,Fiat_500,480,2.09,477.91,200,183,177,6,4,2,2.4,2.61,99.56,91.5,96.72,88.11,Operator_Absence,11,22.98
2025-12-18,Line_E,3,Night,Fiat_500,480,27.6,452.4,200,173,167,6,4,2,2.4,2.62,94.25,86.5,96.53,78.7,Operator_Absence,8,22.94
2025-12-19,Line_A,1,Morning,Peugeot_208,480,55.48,424.52,192,157,154,3,2,1,2.5,2.7,88.44,81.77,98.09,70.94,Material_Shortage,12,22.19
2025-12-19,Line_A,2,Afternoon,Peugeot_208,480,15.65,464.35,192,171,167,4,2,2,2.5,2.72,96.74,89.06,97.66,84.14,Material_Shortage,10,22.1
2025-12-19,Line_A,3,Night,Peugeot_208,480,94.56,385.44,192,141,139,2,1,1,2.5,2.73,80.3,73.44,98.58,58.13,Setup_Changeover,12,21.95
2025-12-19,Line_B,1,Morning,Peugeot_308,480,20.67,459.33,160,149,143,6,4,2,3.0,3.08,95.69,93.12,95.97,85.53,Quality_Issue,9,19.46
2025-12-19,Line_B,2,Afternoon,Peugeot_308,480,62.16,417.84000000000003,160,126,120,6,4,2,3.0,3.32,87.05,78.75,95.24,65.29,Maintenance_Preventive,11,18.09
2025-12-19,Line_B,3,Night,Peugeot_308,480,47.98,432.02,160,142,137,5,3,2,3.0,3.04,90.0,88.75,96.48,77.07,Maintenance_Preventive,8,19.72
2025-12-19,Line_C,1,Morning,Citroen_C3,480,8.04,471.96,171,151,147,4,2,2,2.8,3.13,98.32,88.3,97.35,84.52,Material_Shortage,12,19.2
2025-12-19,Line_C,2,Afternoon,Citroen_C3,480,14.25,465.75,171,146,145,1,0,1,2.8,3.19,97.03,85.38,99.32,82.28,Material_Shortage,8,18.81
2025-12-19,Line_C,3,Night,Citroen_C3,480,63.5,416.5,171,143,141,2,1,1,2.8,2.91,86.77,83.63,98.6,71.55,Material_Shortage,12,20.6
2025-12-19,Line_D,1,Morning,Opel_Corsa,480,4.03,475.97,184,170,169,1,0,1,2.6,2.8,99.16,92.39,99.41,91.08,Maintenance_Preventive,11,21.43
2025-12-19,Line_D,2,Afternoon,Opel_Corsa,480,68.22,411.78,184,158,151,7,4,3,2.6,2.61,85.79,85.87,95.57,70.4,Quality_Issue,12,23.02
2025-12-19,Line_D,3,Night,Opel_Corsa,480,50.21,429.79,184,156,154,2,1,1,2.6,2.76,89.54,84.78,98.72,74.94,Quality_Issue,12,21.78
2025-12-19,Line_E,1,Morning,Fiat_500,480,2.05,477.95,200,184,176,8,5,3,2.4,2.6,99.57,92.0,95.65,87.62,Setup_Changeover,12,23.1
2025-12-19,Line_E,2,Afternoon,Fiat_500,480,28.83,451.17,200,182,177,5,3,2,2.4,2.48,93.99,91.0,97.25,83.18,Operator_Absence,10,24.2
2025-12-19,Line_E,3,Night,Fiat_500,480,8.68,471.32,200,187,182,5,3,2,2.4,2.52,98.19,93.5,97.33,89.35,Setup_Changeover,9,23.81
2025-12-22,Line_A,1,Morning,Peugeot_208,480,60.1,419.9,192,163,160,3,2,1,2.5,2.58,87.48,84.9,98.16,72.9,Material_Shortage,10,23.29
2025-12-22,Line_A,2,Afternoon,Peugeot_208,480,67.44,412.56,192,155,144,11,7,4,2.5,2.66,85.95,80.73,92.9,64.46,Material_Shortage,10,22.54
2025-12-22,Line_A,3,Night,Peugeot_208,480,40.8,439.2,192,173,168,5,3,2,2.5,2.54,91.5,90.1,97.11,80.06,Setup_Changeover,9,23.63
2025-12-22,Line_B,1,Morning,Peugeot_308,480,24.85,455.15,160,141,129,12,8,4,3.0,3.23,94.82,88.12,91.49,76.45,Maintenance_Preventive,12,18.59
2025-12-22,Line_B,2,Afternoon,Peugeot_308,480,71.85,408.15,160,132,125,7,4,3,3.0,3.09,85.03,82.5,94.7,66.43,Operator_Absence,11,19.4
2025-12-22,Line_B,3,Night,Peugeot_308,480,49.56,430.44,160,135,122,13,9,4,3.0,3.19,89.68,84.38,90.37,68.38,Setup_Changeover,9,18.82
2025-12-22,Line_C,1,Morning,Citroen_C3,480,144.0,336.0,171,117,114,3,2,1,2.8,2.87,70.0,68.42,97.44,46.67,Operator_Absence,8,20.89
2025-12-22,Line_C,2,Afternoon,Citroen_C3,480,49.75,430.25,171,153,151,2,1,1,2.8,2.81,89.64,89.47,98.69,79.15,Setup_Changeover,12,21.34
2025-12-22,Line_C,3,Night,Citroen_C3,480,16.65,463.35,171,150,139,11,7,4,2.8,3.09,96.53,87.72,92.67,78.47,Maintenance_Preventive,11,19.42
2025-12-22,Line_D,1,Morning,Opel_Corsa,480,97.26,382.74,184,145,143,2,1,1,2.6,2.64,79.74,78.8,98.62,61.97,Equipment_Failure,11,22.73
2025-12-22,Line_D,2,Afternoon,Opel_Corsa,480,35.66,444.34000000000003,184,166,161,5,3,2,2.6,2.68,92.57,90.22,96.99,81.0,Material_Shortage,9,22.42
2025-12-22,Line_D,3,Night,Opel_Corsa,480,39.69,440.31,184,147,147,0,0,0,2.6,3.0,91.73,79.89,100.0,73.29,Material_Shortage,10,20.03
2025-12-22,Line_E,1,Morning,Fiat_500,480,42.92,437.08,200,182,173,9,6,3,2.4,2.4,91.06,91.0,95.05,78.77,Operator_Absence,10,24.98
2025-12-22,Line_E,2,Afternoon,Fiat_500,480,49.9,430.1,200,179,174,5,3,2,2.4,2.4,89.6,89.5,97.21,77.96,Quality_Issue,12,24.97
2025-12-22,Line_E,3,Night,Fiat_500,480,18.58,461.42,200,191,184,7,4,3,2.4,2.42,96.13,95.5,96.34,88.44,Setup_Changeover,8,24.84
2025-12-23,Line_A,1,Morning,Peugeot_208,480,2.88,477.12,192,181,174,7,4,3,2.5,2.64,99.4,94.27,96.13,90.08,Maintenance_Preventive,9,22.76
2025-12-23,Line_A,2,Afternoon,Peugeot_208,480,22.09,457.91,192,180,171,9,6,3,2.5,2.54,95.4,93.75,95.0,84.96,Quality_Issue,8,23.59
2025-12-23,Line_A,3,Night,Peugeot_208,480,29.97,450.03,192,180,178,2,1,1,2.5,2.5,93.76,93.75,98.89,86.92,Operator_Absence,8,24.0
2025-12-23,Line_B,1,Morning,Peugeot_308,480,25.06,454.94,160,140,140,0,0,0,3.0,3.25,94.78,87.5,100.0,82.93,Material_Shortage,11,18.46
2025-12-23,Line_B,2,Afternoon,Peugeot_308,480,5.36,474.64,160,150,143,7,4,3,3.0,3.16,98.88,93.75,95.33,88.38,Operator_Absence,11,18.96
2025-12-23,Line_B,3,Night,Peugeot_308,480,119.5,360.5,160,103,99,4,2,2,3.0,3.5,75.1,64.38,96.12,46.47,Equipment_Failure,12,17.14
2025-12-23,Line_C,1,Morning,Citroen_C3,480,102.44,377.56,171,128,126,2,1,1,2.8,2.95,78.66,74.85,98.44,57.96,Equipment_Failure,11,20.34
2025-12-23,Line_C,2,Afternoon,Citroen_C3,480,20.01,459.99,171,151,147,4,2,2,2.8,3.05,95.83,88.3,97.35,82.38,Material_Shortage,9,19.7
